category,inclination,eccentricity,period,perigee,apogee
starlink,43.00143632175941,0.0001671,21420.63564318415,249074.0646820002,249159.4510300757
starlink,43.0053363250536,0.0001417,21420.415458024272,249078.80365408337,249151.2103722709
starlink,43.005836325475926,9.38e-05,21420.38054747605,249090.76419695173,249138.69463298997
starlink,43.00463632446234,0.0001683,21420.36861868876,249071.6351504018,249157.63397119494
starlink,53.158544901102,9.81e-05,21435.407751527582,249209.13174137176,249259.28285644378
starlink,53.15954490194667,0.0001087,21504.1687005883,249752.70981457073,249808.3986842645
starlink,53.158744901270936,0.0001223,21435.68711087443,249205.16651262375,249267.689801751
starlink,53.1588449013554,0.0001174,21435.540239209116,249205.25155737513,249265.26955095326
starlink,53.15804490067966,0.0001133,21435.44155550087,249205.5151416016,249263.43692867112
starlink,53.16004490236899,9.55e-05,21506.4316528861,249774.05999754093,249822.98971378835
starlink,53.158544901102,0.0001288,21435.407041478215,249201.2788025533,249267.1245056994
starlink,53.15844490101753,0.0001746,21435.572136183284,249190.88400996642,249280.14424910044
starlink,53.15894490143987,0.0001042,21435.802643720963,249210.71150131014,249263.98173954585
starlink,53.157544900257335,0.0001167,21435.2979171955,249203.50428971168,249263.16397509814
starlink,53.1573449000884,8.93e-05,21435.544026186682,249212.46439312454,249258.1169268364
starlink,53.15994490228453,0.0001045,21520.67505705603,249884.83815785943,249938.40268852786
starlink,53.1579449005952,0.0001471,21446.85679661831,249287.60337250048,249362.83125903478
starlink,53.160444902706864,0.0001242,21435.21063806049,249200.89343375765,249264.387116802
starlink,53.159644902031125,8.28e-05,21435.498457240355,249213.7636441544,249256.09314509656
starlink,53.15934490177773,0.0001328,21435.246112091205,249198.97715858096,249266.86741954094
starlink,53.15924490169326,0.0001092,21435.413779987823,249206.34236595084,249262.16808249181
starlink,53.158144900764135,0.0001229,21435.444284327088,249203.08295289514,249265.91250483692
starlink,53.159044901524325,0.0001288,21435.40631750636,249201.2730478315,249267.11874949498
starlink,53.158744901270936,9.5e-05,21435.342844856346,249209.4081900917,249257.97441143883
starlink,53.1591449016088,0.0001352,21435.420727339977,249199.75167020247,249268.86923894935
starlink,53.1576449003418,8.74e-05,21435.31430386622,249211.12396209053,249255.80484606832
starlink,53.1576449003418,8.99e-05,21435.23479324526,249209.85289194813,249255.8117195967
starlink,53.15894490143987,0.0001079,21435.452220203206,249206.98022248765,249262.14141311214
starlink,53.1573449000884,0.000107,21435.427159561816,249207.01106703028,249261.71211241052
starlink,53.15864490118646,0.0001156,21435.264921171605,249203.52317875938,249262.62045856385
starlink,53.157544900257335,0.0001284,21435.411162549703,249201.41380510025,249267.05502689825
starlink,53.15924490169326,0.0001067,21435.652944132395,249208.8825075386,249263.43056854382
starlink,53.15774490042626,0.0001193,21435.401444620147,249203.6626296287,249264.65169032704
starlink,53.1582449008486,0.0001128,21435.377957339682,249205.1374094546,249262.80346998578
starlink,53.15844490101753,0.0001271,21435.335354579383,249201.14351577565,249266.1199925676
starlink,53.15844490101753,0.0001339,21433.97094456026,249188.55983560404,249257.0097257683
starlink,53.15804490067966,9.83e-05,21435.39931447344,249209.0135522587,249259.2668990271
starlink,43.00393632387107,0.0001644,21420.500753689445,249073.6820962272,249157.68841994004
starlink,42.998736319478816,9.73e-05,21420.258020833204,249088.8957708983,249138.6144664444
starlink,43.00773632708079,0.0001562,21420.18195853339,249073.24257473074,249153.0580100821
starlink,42.9999363204924,0.0001157,21420.318679201377,249084.67700476688,249143.7979085144
starlink,43.004936324715736,0.000205,21420.177189885908,249060.7366953868,249165.48805145992
starlink,42.9999363204924,0.0001491,21421.36932051601,249084.49664496642,249160.68692143616
starlink,43.001036321421545,0.000194,21420.184169073324,249063.60258344884,249162.73315658243
starlink,43.00223632243514,0.0001269,21420.25526806645,249081.31132850097,249146.1551303946
starlink,43.004136324040005,0.0001479,21420.303872577406,249076.33243414352,249151.90700315626
starlink,43.0032363232798,0.0001173,21420.40658787021,249084.96715893826,249144.90580183658
starlink,43.002536322688535,0.0001325,21420.57734657792,249082.4413064233,249150.14729441295
starlink,43.000836321252606,8.87e-05,21420.30419234465,249091.46011010226,249136.78441259143
starlink,43.002536322688535,9.74e-05,21420.326798523118,249089.4170689103,249139.1869693436
starlink,43.00363632361767,9.81e-05,21420.40650445187,249089.87196006623,249139.9996740735
starlink,43.00423632412446,0.000124,21420.188145265798,249081.5185788731,249144.880396346
starlink,43.001936322181734,0.0001122,21420.37372109382,249086.00885545963,249143.3414117596
starlink,43.00113632150601,0.0001603,21420.315453719104,249073.25640698805,249155.16721009382
starlink,53.15924490169326,0.0001267,21567.447027171536,250250.305236759,250315.34308960196
starlink,53.15934490177773,0.0001121,21567.483278511027,250254.34005562455,250311.88347688253
starlink,53.1591449016088,0.0001121,21567.44861986002,250254.06511910775,250311.60847871806
starlink,53.15984490220006,9.62e-05,21567.45689338717,250258.21165883957,250307.59321646855
starlink,53.15924490169326,0.0001087,21567.441812175493,250254.8837624651,250310.6818166435
starlink,43.002336322519604,8.1e-05,21540.472040737754,250047.99893875798,250089.54331568058
starlink,43.00303632311087,9.94e-05,21541.100512125886,250048.26791095274,250099.25052068484
starlink,43.001936322181734,0.0001239,21540.65427960532,250038.44360220048,250101.99147050595
starlink,43.001636321928345,0.0001045,21540.647376348697,250043.36391305912,250096.96157907305
starlink,43.00203632226621,0.0001598,21540.720134927586,250029.75971285402,250111.72073022884
starlink,43.0029363230264,0.0001438,21540.566266929705,250032.64183705044,250106.39614351204
starlink,43.002736322857466,0.000198,21540.63645205959,250019.29932227722,250120.85276038956
starlink,43.00213632235067,0.0001147,21540.65083500625,250040.77558958496,250099.60480441616
starlink,43.0032363232798,0.0002222,21541.34691947299,250018.73088742374,250132.69891832655
starlink,43.002736322857466,0.0001351,21540.47705992773,250034.16499985178,250103.4569281743
starlink,43.00203632226621,0.0001402,21540.60730661659,250033.89072965295,250105.7987053117
starlink,43.00283632294194,0.0001264,21540.535462663152,250036.85956478302,250101.68943577673
starlink,43.004336324208936,0.0001484,21540.660142456072,250032.20714667626,250108.32099145197
starlink,43.002536322688535,0.0001461,21541.540787315622,250039.78547634056,250114.72170143924
starlink,43.00113632150601,0.000123,21540.408605126548,250036.72475412142,250099.8105359621
starlink,43.0053363250536,0.0001754,21419.256296803094,249060.97777356263,249150.60148696494
starlink,43.00773632708079,0.0001405,21540.618961972414,250033.9062894623,250105.96815982243
starlink,43.0032363232798,0.0001614,21540.655277836282,250028.83471559832,250111.61620277658
starlink,53.161044903213664,0.0001508,21435.438840597926,249195.90809396224,249273.00081022494
starlink,53.16094490312919,0.0001307,21567.4284364269,250249.1311214294,250316.22222231142
starlink,53.15844490101753,0.000118,21567.492200418477,250252.8965293967,250313.46856847827
starlink,53.16014490245346,9.17e-05,21567.44127658145,250259.24274697987,250306.3143337642
starlink,53.15994490228453,0.0001482,21567.45076223782,250244.8166571202,250320.8909341852
starlink,53.159044901524325,0.0001155,21568.109168927334,250258.4323635613,250317.72222741655
starlink,43.002336322519604,0.0001486,21420.41195445157,249077.01289712265,249152.94541052714
starlink,43.001036321421545,8.62e-05,21420.518994676182,249093.80673651304,249137.85387285755
starlink,43.00333632336427,0.0001332,21420.38459325657,249080.7299499683,249148.7932216548
starlink,43.001636321928345,0.000146,21420.513586331603,249078.48520628523,249153.08939217657
starlink,43.001636321928345,0.0001148,21420.37148270874,249085.3267775739,249143.9878916979
starlink,43.00173632201281,0.0001005,21420.311185517763,249088.5009051638,249139.85483291547
starlink,43.00403632395553,0.0001282,21420.349807935807,249081.73084666894,249147.23911981867
starlink,43.002736322857466,0.0001393,21420.337976503528,249078.8008131117,249149.98099321735
starlink,43.002736322857466,0.0001041,21420.394617344795,249088.24448958552,249141.438099143
starlink,43.00983632885459,0.0001917,21420.438175662366,249066.20961286518,249164.16570101283
starlink,43.0038363237866,0.0001292,21420.44409838377,249082.22502668112,249148.2444785412
starlink,43.00763632699633,0.0001518,21420.432336362785,249076.3573657695,249153.92508344533
starlink,43.002336322519604,0.0001335,21420.34793103322,249080.3618139133,249148.57830341897
starlink,42.996936317958415,9.58e-05,21420.295197156534,249089.57459573972,249138.52687266038
starlink,43.005436325138064,0.0001919,21420.487003453974,249066.54670328018,249164.60513771846
starlink,42.99663631770502,0.0001728,21420.435103078144,249071.0140060805,249159.31244329098
starlink,43.002736322857466,0.0001488,21420.426663903385,249077.07874623162,249153.1134916366
starlink,53.16094490312919,0.0001013,21435.492442655133,249208.98699487638,249260.77416448185
starlink,53.159644902031125,7.07e-05,21435.431573014965,249216.3248795257,249252.46847241564
starlink,53.159044901524325,8.18e-05,21435.3530360966,249212.8632766305,249254.681362582
starlink,53.16014490245346,0.0001255,21435.354442265758,249201.70421961145,249265.86277726953
starlink,53.16124490338259,0.0001129,21435.47037528223,249205.8464733066,249263.56382212893
starlink,43.00513632488466,9.54e-05,21420.25600491809,249089.3651767749,249138.11300059303
starlink,42.99603631719822,0.0001613,21419.978980081432,249070.32579847562,249152.74672287333
starlink,42.99853631930988,7.53e-05,21420.587760138726,249097.13837909573,249135.61583228785
starlink,43.004136324040005,0.0001511,21420.396146679468,249076.24848501824,249153.45842533238
starlink,42.99833631914095,0.00013,21419.99228478406,249078.42840288996,249144.85570982457
starlink,42.999836320407944,6.91e-05,21420.36102764922,249096.91966222093,249132.22873597525
starlink,42.99653631762055,7.55e-05,21420.30499871428,249094.8390176507,249133.41832908036
starlink,42.99943632007008,0.0001318,21420.326423143382,249080.62514920384,249147.97291922924
starlink,43.00033632083028,0.0001076,21420.23965516537,249086.11818291445,249141.09997718845
starlink,42.997536318465215,0.000108,21420.340743194512,249086.8197224878,249142.00608367487
starlink,42.99843631922541,0.0001755,21420.84515488038,249073.5841989358,249163.26344369713
starlink,43.004936324715736,0.0001702,21420.49994730508,249072.19382182768,249159.1638701068
starlink,43.00123632159047,0.0001666,21420.31791453954,249071.66637052433,249156.7963820189
starlink,43.0047363245468,0.0002033,21420.193775890533,249061.30289083428,249165.1856307507
starlink,43.00093632133707,0.0001167,21420.231549812524,249083.7287652962,249143.3604918125
starlink,53.16184490388939,0.0001009,21435.4935982349,249209.09842576788,249260.68110692274
starlink,53.16094490312919,0.0001322,21435.328699653688,249199.78699776737,249267.37069921492
starlink,53.161444903551526,0.0001035,21435.212684635993,249206.20084233207,249259.11224823698
starlink,53.160644902875795,0.0001304,21435.359134138438,249200.48901669178,249267.1525795559
starlink,53.161344903467054,0.0001523,21435.51207360549,249196.1067769533,249273.9665079146
starlink,42.999236319901144,0.0001902,21420.206997443216,249064.75494028136,249161.94384959122
starlink,43.00033632083028,8.08e-05,21420.342675707732,249093.78448165595,249135.0720580644
starlink,43.00613632572933,0.0002037,21420.430556767355,249063.08312382086,249167.17102379072
starlink,43.002336322519604,0.0001415,21420.340771000454,249078.26094772894,249150.5653006431
starlink,43.00213632235067,0.0001808,21420.388555620422,249068.5999963545,249160.98619033708
starlink,43.004936324715736,0.0001013,21420.82915181841,249092.41479579554,249144.17834548076
starlink,43.00133632167494,0.0001851,21420.280029089805,249066.63856581104,249161.22167834223
starlink,43.00633632589827,7.43e-05,21420.60449971563,249097.52697126626,249135.49345548396
starlink,43.00573632539146,0.00019,21420.150510524138,249064.35695532634,249161.44349741234
starlink,43.00283632294194,0.0001512,21420.35934538661,249075.9303470463,249153.1912974389
starlink,43.0050363248002,0.0002086,21420.37324839134,249061.3756035711,249167.96714606864
starlink,43.00263632277301,0.0001153,21420.433532028634,249085.69237189894,249144.60909245783
starlink,43.00173632201281,0.0001807,21420.50301990791,249069.5355661614,249161.87099052622
starlink,43.00153632184387,0.0001385,21420.443333712985,249079.84286001176,249150.61448435395
starlink,43.00133632167494,0.0001708,21420.444779635975,249071.6019242994,249158.8784151414
starlink,43.00423632412446,0.0002053,21420.41180151787,249062.52522937165,249167.43064611286
starlink,43.002436322604076,0.0002005,21420.41020266565,249063.73888462418,249166.1915636791
starlink,43.00053632099921,0.0001392,21420.16407959196,249077.4437755992,249148.57247226094
starlink,43.004336324208936,0.0001969,21420.37926839799,249064.41272770372,249165.02576054208
starlink,43.00283632294194,0.0002049,21420.289830633672,249061.65774869846,249166.3583736019
starlink,43.00723632665846,0.0001989,21420.312033596725,249063.36721719868,249165.0020082376
starlink,43.0032363232798,0.0001902,21420.34858447334,249065.8805858365,249163.06992342338
starlink,43.00123632159047,0.0001201,21420.375153104396,249084.0018488812,249145.3711921834
starlink,43.003536323533204,0.0001229,21540.67531277294,250038.8669674944,250101.90198039814
starlink,43.005436325138064,0.0001897,21540.541086438698,250020.67107912296,250117.96719200295
starlink,43.00313632319534,6.22e-05,21540.387544361296,250052.14954026949,250084.0514351701
starlink,43.00393632387107,0.0001341,21540.625162233187,250035.59676038002,250104.37611034195
